transition,ensemble_size,split_id,overlap
mingqing_to_late_qing,3,60,0.67
mingqing_to_late_qing,3,61,0.67
mingqing_to_late_qing,3,62,0.68
mingqing_to_late_qing,3,63,0.7
mingqing_to_late_qing,3,64,0.76
mingqing_to_late_qing,3,65,0.69
mingqing_to_late_qing,3,66,0.73
mingqing_to_late_qing,3,67,0.64
mingqing_to_late_qing,3,68,0.71
mingqing_to_late_qing,3,69,0.64
mingqing_to_late_qing,3,70,0.71
mingqing_to_late_qing,3,71,0.68
mingqing_to_late_qing,3,72,0.69
mingqing_to_late_qing,3,73,0.68
mingqing_to_late_qing,3,74,0.69
mingqing_to_late_qing,3,75,0.69
mingqing_to_late_qing,3,76,0.67
mingqing_to_late_qing,3,77,0.69
mingqing_to_late_qing,3,78,0.71
mingqing_to_late_qing,3,79,0.68
mingqing_to_late_qing,3,80,0.67
mingqing_to_late_qing,3,81,0.7
mingqing_to_late_qing,3,82,0.62
mingqing_to_late_qing,3,83,0.64
mingqing_to_late_qing,3,84,0.66
mingqing_to_late_qing,3,85,0.63
mingqing_to_late_qing,3,86,0.66
mingqing_to_late_qing,3,87,0.63
mingqing_to_late_qing,3,88,0.69
mingqing_to_late_qing,3,89,0.62
mingqing_to_late_qing,3,90,0.75
mingqing_to_late_qing,3,91,0.63
mingqing_to_late_qing,3,92,0.67
mingqing_to_late_qing,3,93,0.67
mingqing_to_late_qing,3,94,0.71
mingqing_to_late_qing,3,95,0.67
mingqing_to_late_qing,3,96,0.65
mingqing_to_late_qing,3,97,0.63
mingqing_to_late_qing,3,98,0.68
mingqing_to_late_qing,3,99,0.63
mingqing_to_late_qing,3,100,0.73
mingqing_to_late_qing,3,101,0.67
mingqing_to_late_qing,3,102,0.66
mingqing_to_late_qing,3,103,0.7
mingqing_to_late_qing,3,104,0.7
mingqing_to_late_qing,3,105,0.67
mingqing_to_late_qing,3,106,0.67
mingqing_to_late_qing,3,107,0.69
mingqing_to_late_qing,3,108,0.69
mingqing_to_late_qing,3,109,0.63
mingqing_to_late_qing,3,110,0.69
mingqing_to_late_qing,3,111,0.64
mingqing_to_late_qing,3,112,0.69
mingqing_to_late_qing,3,113,0.69
mingqing_to_late_qing,3,114,0.7
mingqing_to_late_qing,3,115,0.7
mingqing_to_late_qing,3,116,0.7
mingqing_to_late_qing,3,117,0.73
mingqing_to_late_qing,3,118,0.66
mingqing_to_late_qing,3,119,0.63
mingqing_to_late_qing,3,120,0.68
mingqing_to_late_qing,3,121,0.66
mingqing_to_late_qing,3,122,0.71
mingqing_to_late_qing,3,123,0.69
mingqing_to_late_qing,3,124,0.65
mingqing_to_late_qing,3,125,0.63
mingqing_to_late_qing,3,126,0.68
mingqing_to_late_qing,3,127,0.63
mingqing_to_late_qing,3,128,0.67
mingqing_to_late_qing,3,129,0.69
mingqing_to_late_qing,3,130,0.64
mingqing_to_late_qing,3,131,0.63
mingqing_to_late_qing,3,132,0.68
mingqing_to_late_qing,3,133,0.71
mingqing_to_late_qing,3,134,0.63
mingqing_to_late_qing,3,135,0.62
mingqing_to_late_qing,3,136,0.71
mingqing_to_late_qing,3,137,0.66
mingqing_to_late_qing,3,138,0.61
mingqing_to_late_qing,3,139,0.63
mingqing_to_late_qing,3,140,0.67
mingqing_to_late_qing,3,141,0.64
mingqing_to_late_qing,3,142,0.69
mingqing_to_late_qing,3,143,0.67
mingqing_to_late_qing,3,144,0.65
mingqing_to_late_qing,3,145,0.63
mingqing_to_late_qing,3,146,0.69
mingqing_to_late_qing,3,147,0.64
mingqing_to_late_qing,3,148,0.64
mingqing_to_late_qing,3,149,0.68
mingqing_to_late_qing,3,150,0.71
mingqing_to_late_qing,3,151,0.66
mingqing_to_late_qing,3,152,0.61
mingqing_to_late_qing,3,153,0.69
mingqing_to_late_qing,3,154,0.63
mingqing_to_late_qing,3,155,0.64
mingqing_to_late_qing,3,156,0.63
mingqing_to_late_qing,3,157,0.7
mingqing_to_late_qing,3,158,0.66
mingqing_to_late_qing,3,159,0.68
mingqing_to_late_qing,3,160,0.71
mingqing_to_late_qing,3,161,0.67
mingqing_to_late_qing,3,162,0.62
mingqing_to_late_qing,3,163,0.69
mingqing_to_late_qing,3,164,0.76
mingqing_to_late_qing,3,165,0.7
mingqing_to_late_qing,3,166,0.72
mingqing_to_late_qing,3,167,0.63
mingqing_to_late_qing,3,168,0.68
mingqing_to_late_qing,3,169,0.71
mingqing_to_late_qing,3,170,0.7
mingqing_to_late_qing,3,171,0.66
mingqing_to_late_qing,3,172,0.69
mingqing_to_late_qing,3,173,0.66
mingqing_to_late_qing,3,174,0.69
mingqing_to_late_qing,3,175,0.69
mingqing_to_late_qing,3,176,0.66
mingqing_to_late_qing,3,177,0.72
mingqing_to_late_qing,3,178,0.71
mingqing_to_late_qing,3,179,0.7
mingqing_to_late_qing,3,180,0.68
mingqing_to_late_qing,3,181,0.64
mingqing_to_late_qing,3,182,0.67
mingqing_to_late_qing,3,183,0.69
mingqing_to_late_qing,3,184,0.64
mingqing_to_late_qing,3,185,0.67
mingqing_to_late_qing,3,186,0.69
mingqing_to_late_qing,3,187,0.67
mingqing_to_late_qing,3,188,0.63
mingqing_to_late_qing,3,189,0.65
mingqing_to_late_qing,3,190,0.63
mingqing_to_late_qing,3,191,0.7
mingqing_to_late_qing,3,192,0.71
mingqing_to_late_qing,3,193,0.65
mingqing_to_late_qing,3,194,0.71
mingqing_to_late_qing,3,195,0.71
mingqing_to_late_qing,3,196,0.62
mingqing_to_late_qing,3,197,0.68
mingqing_to_late_qing,3,198,0.65
mingqing_to_late_qing,3,199,0.63
mingqing_to_late_qing,3,200,0.6
late_qing_to_republican,3,1,0.69
late_qing_to_republican,3,2,0.64
late_qing_to_republican,3,3,0.65
late_qing_to_republican,3,4,0.67
late_qing_to_republican,3,5,0.65
late_qing_to_republican,3,6,0.68
late_qing_to_republican,3,7,0.69
late_qing_to_republican,3,8,0.63
late_qing_to_republican,3,9,0.64
late_qing_to_republican,3,10,0.65
late_qing_to_republican,3,11,0.66
late_qing_to_republican,3,12,0.69
late_qing_to_republican,3,13,0.66
late_qing_to_republican,3,14,0.67
late_qing_to_republican,3,15,0.66
late_qing_to_republican,3,16,0.68
late_qing_to_republican,3,17,0.63
late_qing_to_republican,3,18,0.78
late_qing_to_republican,3,19,0.72
late_qing_to_republican,3,20,0.63
late_qing_to_republican,3,21,0.64
late_qing_to_republican,3,22,0.62
late_qing_to_republican,3,23,0.68
late_qing_to_republican,3,24,0.69
late_qing_to_republican,3,25,0.67
late_qing_to_republican,3,26,0.62
late_qing_to_republican,3,27,0.71
late_qing_to_republican,3,28,0.6
late_qing_to_republican,3,29,0.67
late_qing_to_republican,3,30,0.61
late_qing_to_republican,3,31,0.73
late_qing_to_republican,3,32,0.61
late_qing_to_republican,3,33,0.6
late_qing_to_republican,3,34,0.69
late_qing_to_republican,3,35,0.64
late_qing_to_republican,3,36,0.6
late_qing_to_republican,3,37,0.68
late_qing_to_republican,3,38,0.65
late_qing_to_republican,3,39,0.61
late_qing_to_republican,3,40,0.71
late_qing_to_republican,3,41,0.64
late_qing_to_republican,3,42,0.64
late_qing_to_republican,3,43,0.68
late_qing_to_republican,3,44,0.66
late_qing_to_republican,3,45,0.68
late_qing_to_republican,3,46,0.68
late_qing_to_republican,3,47,0.59
late_qing_to_republican,3,48,0.63
late_qing_to_republican,3,49,0.67
late_qing_to_republican,3,50,0.63
late_qing_to_republican,3,51,0.65
late_qing_to_republican,3,52,0.63
late_qing_to_republican,3,53,0.67
late_qing_to_republican,3,54,0.64
late_qing_to_republican,3,55,0.7
late_qing_to_republican,3,56,0.66
late_qing_to_republican,3,57,0.76
late_qing_to_republican,3,58,0.71
late_qing_to_republican,3,59,0.64
late_qing_to_republican,3,60,0.67
late_qing_to_republican,3,61,0.68
late_qing_to_republican,3,62,0.68
late_qing_to_republican,3,63,0.66
late_qing_to_republican,3,64,0.68
late_qing_to_republican,3,65,0.65
late_qing_to_republican,3,66,0.66
late_qing_to_republican,3,67,0.62
late_qing_to_republican,3,68,0.73
late_qing_to_republican,3,69,0.68
late_qing_to_republican,3,70,0.63
late_qing_to_republican,3,71,0.6
late_qing_to_republican,3,72,0.55
late_qing_to_republican,3,73,0.69
late_qing_to_republican,3,74,0.69
late_qing_to_republican,3,75,0.68
late_qing_to_republican,3,76,0.71
late_qing_to_republican,3,77,0.66
late_qing_to_republican,3,78,0.68
late_qing_to_republican,3,79,0.72
late_qing_to_republican,3,80,0.64
late_qing_to_republican,3,81,0.69
late_qing_to_republican,3,82,0.71
late_qing_to_republican,3,83,0.63
late_qing_to_republican,3,84,0.72
late_qing_to_republican,3,85,0.7
late_qing_to_republican,3,86,0.64
late_qing_to_republican,3,87,0.68
late_qing_to_republican,3,88,0.61
late_qing_to_republican,3,89,0.66
late_qing_to_republican,3,90,0.66
late_qing_to_republican,3,91,0.65
late_qing_to_republican,3,92,0.68
late_qing_to_republican,3,93,0.68
late_qing_to_republican,3,94,0.65
late_qing_to_republican,3,95,0.64
late_qing_to_republican,3,96,0.62
late_qing_to_republican,3,97,0.62
late_qing_to_republican,3,98,0.66
late_qing_to_republican,3,99,0.73
late_qing_to_republican,3,100,0.66
late_qing_to_republican,3,101,0.69
late_qing_to_republican,3,102,0.7
late_qing_to_republican,3,103,0.65
late_qing_to_republican,3,104,0.72
late_qing_to_republican,3,105,0.7
late_qing_to_republican,3,106,0.67
late_qing_to_republican,3,107,0.72
late_qing_to_republican,3,108,0.64
late_qing_to_republican,3,109,0.61
late_qing_to_republican,3,110,0.69
late_qing_to_republican,3,111,0.67
late_qing_to_republican,3,112,0.68
late_qing_to_republican,3,113,0.68
late_qing_to_republican,3,114,0.64
late_qing_to_republican,3,115,0.67
late_qing_to_republican,3,116,0.7
late_qing_to_republican,3,117,0.65
