word,mean_change,std_change,ci_low,ci_high,n_trials,z_score,count_pre,count_post,cooc_pre,cooc_post,null_mean,p_value
轻松,0.036321,0.036194,-0.032719,0.098806,100,1.003524,213,406,32,49,0.001942,0.316832
光亮,0.036297,0.039412,-0.044678,0.117997,100,0.920970,204,237,5,9,-0.001891,0.257426
烦乱,0.036137,0.035868,-0.030529,0.107108,100,1.007483,16,26,3,11,0.001927,0.277228
不象,0.036039,0.036758,-0.033054,0.093971,100,0.980430,213,249,8,9,0.001490,0.297030
鼓来,0.035940,0.035171,-0.034798,0.118420,100,1.021848,7,9,0,8,0.004212,0.297030
烦躁,0.035919,0.034237,-0.034633,0.098935,100,1.049119,102,125,21,38,-0.006952,0.207921
肌肉,0.035898,0.041364,-0.054305,0.112319,100,0.867852,84,98,7,6,-0.004693,0.267327
隐隐,0.035875,0.037144,-0.030193,0.110305,100,0.965834,136,88,6,5,0.002589,0.316832
即使,0.035748,0.041332,-0.053606,0.111789,100,0.864895,776,412,20,11,-0.008273,0.247525
两声,0.035739,0.038344,-0.046655,0.102879,100,0.932056,230,306,6,8,-0.008062,0.257426
一出,0.035703,0.040529,-0.048601,0.105811,100,0.880943,180,152,3,5,0.005938,0.257426
真情,0.035633,0.038841,-0.039788,0.109749,100,0.917417,38,92,1,5,-0.009524,0.297030
交给,0.035586,0.037068,-0.041894,0.099209,100,0.960009,876,1156,6,11,-0.004509,0.217822
遭受,0.035551,0.039350,-0.040765,0.116877,100,0.903459,72,135,4,5,0.002377,0.297030
如同,0.035534,0.041320,-0.036931,0.125704,100,0.859977,415,320,22,32,0.009609,0.356436
墙根,0.035268,0.040970,-0.040120,0.103690,100,0.860832,94,288,0,7,-0.003352,0.277228
像是,0.035260,0.040191,-0.036289,0.099481,100,0.877319,876,1111,25,69,0.006342,0.346535
激怒,0.035225,0.037714,-0.026543,0.106939,100,0.933999,68,140,0,6,-0.000670,0.287129
迅速,0.035223,0.045775,-0.047643,0.126065,100,0.769491,409,692,7,13,-0.002858,0.297030
提醒,0.035184,0.043699,-0.042717,0.131060,100,0.805147,189,400,3,8,-0.007421,0.207921
脚下,0.035170,0.042259,-0.049368,0.119040,100,0.832243,343,405,5,8,-0.007550,0.188119
尽量,0.035082,0.042191,-0.043689,0.115688,100,0.831484,175,251,3,12,0.002406,0.326733
屋子里,0.034974,0.037451,-0.034573,0.103186,100,0.933846,1308,762,13,8,-0.002421,0.257426
跳起来,0.034896,0.038000,-0.039381,0.114499,100,0.918308,315,447,14,29,-0.005376,0.257426
五脏,0.034762,0.040534,-0.045428,0.096880,100,0.857597,18,27,6,12,-0.000595,0.297030
人儿,0.034761,0.043525,-0.041375,0.116889,100,0.798638,206,168,7,9,-0.002014,0.277228
那些,0.034717,0.047188,-0.044393,0.123809,100,0.735725,3582,4169,73,100,0.006664,0.356436
车站,0.034663,0.048541,-0.071590,0.111702,100,0.714096,281,392,4,5,-0.007059,0.227723
早就,0.034543,0.040814,-0.027549,0.117513,100,0.846348,881,1360,18,49,-0.014540,0.227723
不满,0.034461,0.042362,-0.035132,0.119488,100,0.813485,199,442,3,51,-0.001600,0.277228
这么,0.034446,0.043152,-0.039276,0.120669,100,0.798233,5030,5564,169,183,-0.006779,0.247525
关切,0.034439,0.037958,-0.038636,0.111202,100,0.907306,130,210,8,6,0.001644,0.257426
额头,0.034345,0.039974,-0.044600,0.102871,100,0.859179,53,121,1,5,0.002567,0.297030
喜得,0.034265,0.042473,-0.046892,0.120721,100,0.806761,66,57,0,5,-0.000596,0.267327
变化,0.034130,0.036279,-0.029972,0.105257,100,0.940767,411,832,12,27,0.001690,0.306931
外表,0.034022,0.039218,-0.036509,0.107238,100,0.867507,83,116,6,21,0.002720,0.247525
如今,0.034013,0.042168,-0.048517,0.111281,100,0.806588,1103,2008,23,28,0.003625,0.297030
主要,0.033998,0.041202,-0.040279,0.117579,100,0.825156,216,819,0,10,0.001765,0.336634
今儿,0.033930,0.034847,-0.048562,0.088482,100,0.973690,109,211,1,8,-0.012828,0.217822
老实,0.033881,0.037778,-0.036615,0.103941,100,0.896846,636,708,5,25,-0.006077,0.267327
不住,0.033846,0.039986,-0.041750,0.129632,100,0.846449,1270,1433,78,113,-0.000678,0.316832
男人,0.033771,0.036586,-0.022542,0.100115,100,0.923076,1213,1108,21,34,0.002085,0.336634
一急,0.033738,0.036567,-0.041915,0.096129,100,0.922651,21,46,13,23,0.000925,0.326733
那边,0.033662,0.044814,-0.051554,0.125350,100,0.751163,1422,1967,11,23,0.000098,0.326733
窗户,0.033598,0.039663,-0.053693,0.103479,100,0.847091,447,653,4,10,-0.005869,0.267327
第二天,0.033597,0.035890,-0.039885,0.094540,100,0.936105,1017,991,8,7,-0.005261,0.237624
事实,0.033588,0.036278,-0.034384,0.107088,100,0.925859,563,489,6,6,0.006296,0.386139
二子,0.033534,0.036067,-0.028721,0.100396,100,0.929770,11,81,0,5,0.000860,0.257426
一大,0.033497,0.042431,-0.040880,0.121022,100,0.789439,474,432,7,15,0.006818,0.336634
天气,0.033481,0.043116,-0.039785,0.123592,100,0.776528,780,408,6,13,-0.001356,0.297030
一沉,0.033423,0.037777,-0.029562,0.105676,100,0.884726,31,56,0,7,-0.003713,0.237624
出汗,0.033370,0.043218,-0.053380,0.120023,100,0.772131,47,48,4,5,0.003086,0.346535
悲愤,0.033356,0.040371,-0.054587,0.099941,100,0.826244,82,83,13,7,0.004882,0.306931
把头,0.033154,0.034923,-0.036343,0.096626,100,0.949345,518,455,12,10,0.001310,0.227723
信任,0.033110,0.044766,-0.062259,0.106099,100,0.739622,203,421,4,16,-0.004599,0.277228
身旁,0.033030,0.037607,-0.045343,0.105339,100,0.878297,292,485,3,8,-0.006383,0.277228
一旁,0.032917,0.038326,-0.038479,0.107340,100,0.858862,336,437,10,12,0.002666,0.287129
一心,0.032874,0.046805,-0.059272,0.108348,100,0.702343,137,254,0,7,-0.008644,0.267327
遇到,0.032840,0.042002,-0.044157,0.112878,100,0.781869,514,638,10,14,-0.001863,0.326733
位置,0.032791,0.044128,-0.051485,0.120083,100,0.743097,218,244,5,10,-0.005551,0.306931
抑制,0.032767,0.036060,-0.030918,0.114448,100,0.908674,87,182,9,38,0.004765,0.247525
恨不得,0.032718,0.042650,-0.050228,0.110258,100,0.767124,191,270,16,20,0.000623,0.297030
引起,0.032645,0.041597,-0.048347,0.111440,100,0.784790,540,881,20,34,0.004109,0.356436
地站,0.032551,0.040275,-0.056557,0.101568,100,0.808230,232,438,8,11,-0.003389,0.237624
行动,0.032547,0.038985,-0.037890,0.100401,100,0.834846,493,1412,10,35,-0.000422,0.326733
夸奖,0.032532,0.038416,-0.044916,0.096925,100,0.846821,151,164,6,7,0.008358,0.386139
的对,0.032517,0.039698,-0.032763,0.113229,100,0.819111,344,334,5,5,-0.000722,0.267327
几口,0.032356,0.038699,-0.037945,0.101742,100,0.836093,121,248,2,17,0.003046,0.316832
寡妇,0.032339,0.042360,-0.051681,0.117232,100,0.763430,317,410,6,9,-0.006682,0.287129
第一个,0.032109,0.038642,-0.041719,0.104674,100,0.830933,402,403,12,7,0.002756,0.326733
飞快,0.032063,0.043976,-0.043343,0.110702,100,0.729107,86,244,6,8,-0.002283,0.316832
急促,0.032054,0.038901,-0.048665,0.108003,100,0.823982,132,276,4,10,-0.008637,0.247525
普通,0.032019,0.039724,-0.052249,0.105266,100,0.806042,248,218,0,5,0.001864,0.386139
来往,0.031914,0.040183,-0.039341,0.103830,100,0.794214,525,444,9,6,-0.001962,0.267327
荡漾,0.031876,0.042976,-0.047963,0.134545,100,0.741731,73,69,8,9,0.000822,0.326733
回来,0.031744,0.040761,-0.056627,0.110257,100,0.778786,5320,6735,58,99,-0.009139,0.237624
赞成,0.031707,0.038647,-0.044476,0.112759,100,0.820421,625,945,6,32,-0.001623,0.297030
颤抖,0.031685,0.038733,-0.045764,0.095091,100,0.818035,253,368,10,25,0.003660,0.346535
不小,0.031652,0.045550,-0.049203,0.116802,100,0.694887,274,430,3,7,0.002313,0.306931
实际,0.031608,0.038011,-0.040207,0.101882,100,0.831552,298,379,8,10,0.005310,0.336634
过日子,0.031571,0.035735,-0.037583,0.097057,100,0.883492,223,438,1,5,-0.010704,0.277228
真理,0.031508,0.042342,-0.052593,0.122070,100,0.744140,148,197,3,6,0.009438,0.336634
对付,0.031470,0.037282,-0.043150,0.107959,100,0.844112,491,924,3,15,0.000553,0.306931
不听,0.031353,0.041721,-0.044896,0.117445,100,0.751493,309,426,1,9,-0.003434,0.257426
流露出,0.031289,0.033762,-0.027201,0.098804,100,0.926762,36,130,1,13,0.010577,0.376238
抢白,0.031219,0.036331,-0.034569,0.102485,100,0.859295,19,35,3,6,-0.001383,0.287129
针刺,0.031123,0.038551,-0.041237,0.094662,100,0.807316,32,27,6,5,0.000700,0.306931
两手,0.031093,0.037580,-0.035228,0.098022,100,0.827371,706,849,17,19,0.001821,0.346535
一会儿,0.030980,0.043330,-0.058288,0.113723,100,0.714969,1965,2365,33,43,-0.003951,0.306931
结实,0.030969,0.038616,-0.034276,0.097622,100,0.801986,193,339,2,6,-0.003924,0.297030
有种,0.030912,0.038738,-0.053692,0.103526,100,0.797980,53,65,12,5,0.002868,0.306931
满腔,0.030870,0.040658,-0.038182,0.097764,100,0.759268,48,72,1,5,0.005747,0.326733
惊慌,0.030755,0.035755,-0.040578,0.096497,100,0.860161,148,370,6,16,0.004301,0.396040
今年,0.030743,0.041832,-0.053135,0.109072,100,0.734908,704,851,10,7,-0.003496,0.287129
步子,0.030524,0.029512,-0.028352,0.083732,100,1.034302,64,379,0,8,0.002608,0.336634
背影,0.030520,0.037388,-0.039917,0.099848,100,0.816321,189,302,8,24,0.001836,0.297030
按住,0.030479,0.039442,-0.042586,0.100336,100,0.772746,96,119,8,8,-0.007072,0.297030
泥土,0.030407,0.040463,-0.049264,0.103085,100,0.751479,138,292,0,9,0.007598,0.386139
映出,0.030401,0.038429,-0.053722,0.097136,100,0.791102,50,40,2,5,-0.005284,0.336634
流血,0.030340,0.043068,-0.046693,0.111116,100,0.704468,168,202,2,7,0.011258,0.386139
奇怪,0.030333,0.038991,-0.035084,0.114571,100,0.777950,1123,1047,63,43,0.003897,0.366337
发展,0.030282,0.046134,-0.036589,0.132842,100,0.656383,292,1081,6,15,-0.000850,0.277228
盘算着,0.030278,0.036353,-0.035482,0.095474,100,0.832874,33,66,17,26,-0.007048,0.257426
双腿,0.030260,0.040120,-0.050326,0.101835,100,0.754230,29,61,1,5,-0.000174,0.306931
地转,0.030237,0.034707,-0.041093,0.100186,100,0.871216,55,161,0,7,-0.001673,0.287129
剧痛,0.030118,0.039663,-0.049474,0.094039,100,0.759361,21,41,2,12,0.003341,0.356436
赶快,0.030080,0.038676,-0.054813,0.089255,100,0.777759,854,1180,15,25,-0.003742,0.267327
结束,0.029992,0.040458,-0.048465,0.101467,100,0.741313,328,568,10,8,-0.000882,0.326733
一场,0.029906,0.041014,-0.039265,0.137277,100,0.729169,658,1006,17,18,0.003216,0.326733
浮起,0.029855,0.037394,-0.037116,0.102272,100,0.798378,84,76,32,34,0.005797,0.376238
心思,0.029798,0.037987,-0.041965,0.100119,100,0.784432,491,776,13,19,-0.002566,0.277228
千斤,0.029754,0.040592,-0.040206,0.105921,100,0.733019,26,61,1,6,0.004011,0.306931
同意,0.029622,0.041814,-0.049093,0.107637,100,0.708431,344,1395,2,30,-0.007792,0.297030
拿不定,0.029564,0.038778,-0.032353,0.115479,100,0.762393,22,68,1,10,-0.011445,0.217822
头绪,0.029450,0.039293,-0.041412,0.120406,100,0.749487,48,65,2,6,-0.005813,0.287129
关心,0.029405,0.042817,-0.040860,0.109658,100,0.686766,356,591,6,15,-0.002709,0.277228
不会,0.029398,0.037840,-0.049605,0.095158,100,0.776913,3645,4037,56,79,0.000308,0.316832
肚子,0.029356,0.039930,-0.043238,0.112292,100,0.735194,601,937,16,21,0.001342,0.287129
看着,0.029274,0.038934,-0.055118,0.097705,100,0.751886,2425,3605,103,179,-0.007106,0.227723
转动,0.029263,0.041771,-0.046343,0.110627,100,0.700557,160,222,6,5,0.010556,0.386139
豁然,0.029221,0.036891,-0.046850,0.098558,100,0.792107,8,20,0,9,0.005001,0.366337
发生,0.029213,0.035510,-0.031035,0.105061,100,0.822666,1333,1527,50,36,-0.004430,0.366337
落下,0.029181,0.039583,-0.044778,0.106059,100,0.737207,172,153,15,7,0.005586,0.346535
积善,0.029102,0.038898,-0.043434,0.096723,100,0.748171,6,222,0,5,0.004937,0.376238
好感,0.029064,0.040190,-0.050904,0.095971,100,0.723155,86,73,1,6,-0.008421,0.287129
往后,0.029046,0.039345,-0.037542,0.116087,100,0.738231,411,894,5,7,0.001100,0.297030
当中,0.029006,0.039745,-0.053021,0.099020,100,0.729812,525,716,1,9,-0.000400,0.356436
说出,0.028960,0.040101,-0.053802,0.097728,100,0.722181,797,592,31,49,-0.003129,0.287129
不安,0.028957,0.040362,-0.042685,0.106223,100,0.717431,654,636,99,94,-0.001094,0.287129
埋怨,0.028953,0.036899,-0.036063,0.095116,100,0.784668,165,298,5,24,-0.005323,0.277228
舍不得,0.028896,0.041262,-0.046019,0.101629,100,0.700296,317,326,8,9,0.000429,0.267327
牲口,0.028878,0.035771,-0.036765,0.101071,100,0.807305,152,1693,2,7,0.005320,0.376238
怪不得,0.028774,0.043213,-0.055419,0.110321,100,0.665855,190,188,3,10,0.003202,0.346535
舒畅,0.028688,0.041049,-0.043522,0.112866,100,0.698882,49,113,14,46,0.009792,0.396040
报仇,0.028607,0.043427,-0.044007,0.110070,100,0.658743,422,477,8,12,0.001614,0.306931
重要,0.028571,0.039521,-0.040679,0.113596,100,0.722937,626,1301,8,14,-0.001786,0.346535
疼爱,0.028518,0.043642,-0.056054,0.109577,100,0.653465,69,83,2,10,0.003507,0.297030
倾吐,0.028473,0.046743,-0.059450,0.116769,100,0.609140,26,49,8,16,-0.001187,0.287129
往下,0.028437,0.039253,-0.045745,0.111038,100,0.724458,549,460,7,7,-0.000391,0.376238
善良,0.028283,0.042036,-0.048005,0.113088,100,0.672820,182,172,10,8,0.003306,0.346535
打鼓,0.028267,0.039739,-0.056491,0.102091,100,0.711320,64,60,5,18,-0.002477,0.336634
大口,0.028029,0.042287,-0.050328,0.109566,100,0.662818,43,144,3,5,0.007152,0.356436
结论,0.028004,0.042042,-0.051851,0.116771,100,0.666114,131,134,3,5,0.004936,0.336634
纸条,0.027789,0.036965,-0.050020,0.096230,100,0.751764,139,187,2,8,-0.008601,0.277228
凶光,0.027679,0.035577,-0.033136,0.093050,100,0.778009,27,36,2,5,-0.000428,0.297030
热情,0.027569,0.038407,-0.039784,0.099679,100,0.717809,667,866,29,34,-0.005783,0.297030
详细,0.027489,0.043159,-0.046242,0.108316,100,0.636916,310,386,4,5,-0.001613,0.336634
好人,0.027363,0.036038,-0.031388,0.096936,100,0.759269,389,498,4,9,-0.006753,0.237624
影响,0.027300,0.046985,-0.059157,0.111587,100,0.581038,379,802,12,9,0.005901,0.376238
手表,0.027214,0.045512,-0.075438,0.100133,100,0.597950,78,199,0,6,-0.010485,0.287129
刚要,0.027182,0.041547,-0.062545,0.099963,100,0.654239,220,411,3,6,-0.000039,0.316832
进攻,0.027102,0.037074,-0.036101,0.103148,100,0.731036,195,666,3,5,0.006965,0.326733
触动,0.027080,0.037518,-0.045379,0.088783,100,0.721784,79,80,11,10,0.007128,0.346535
小妹,0.027063,0.037735,-0.041636,0.100867,100,0.717172,29,95,0,6,0.001987,0.297030
换上,0.027027,0.042596,-0.056322,0.105635,100,0.634496,149,262,0,5,0.000291,0.326733
可有,0.026934,0.032990,-0.027490,0.096736,100,0.816439,182,177,3,9,0.000391,0.297030
蓦地,0.026792,0.035857,-0.039308,0.084477,100,0.747193,134,88,10,12,0.003717,0.356436
开水,0.026786,0.041967,-0.037699,0.114159,100,0.638247,149,232,1,6,-0.006807,0.346535
只要,0.026741,0.053012,-0.073320,0.120941,100,0.504433,2086,2910,36,43,-0.000428,0.326733
剩下,0.026710,0.034384,-0.033497,0.099958,100,0.776807,574,848,9,10,-0.014881,0.237624
发着,0.026647,0.040025,-0.044813,0.088947,100,0.665754,142,223,6,9,-0.002374,0.336634
山上,0.026569,0.042905,-0.049895,0.105052,100,0.619240,550,700,3,7,0.002459,0.326733
需要,0.026453,0.041232,-0.052801,0.105167,100,0.641553,989,1300,12,12,-0.003717,0.336634
很少,0.026440,0.034544,-0.032344,0.089139,100,0.765412,436,464,2,11,0.001375,0.386139
怀着,0.026418,0.037685,-0.044757,0.099914,100,0.701011,168,368,11,8,0.006556,0.346535
解解,0.026401,0.034765,-0.034384,0.093021,100,0.759410,14,13,2,6,0.001850,0.356436
一头,0.026309,0.039115,-0.040944,0.086025,100,0.672606,343,620,3,14,0.002880,0.336634
越发,0.026273,0.038235,-0.057680,0.092563,100,0.687137,273,397,17,42,0.002518,0.297030
比较,0.026223,0.037471,-0.036556,0.100593,100,0.699819,617,690,13,15,-0.002351,0.356436
动静,0.026117,0.040598,-0.057036,0.094853,100,0.643316,164,571,4,11,-0.004052,0.297030
事情,0.026071,0.041980,-0.053995,0.102422,100,0.621039,5652,4530,114,112,0.002081,0.336634
几声,0.025910,0.039596,-0.049729,0.099218,100,0.654365,256,317,5,9,0.002048,0.366337
全局,0.025825,0.044669,-0.056054,0.109999,100,0.578146,21,40,0,5,-0.000544,0.376238
睁开眼睛,0.025817,0.035708,-0.045468,0.094511,100,0.723007,74,139,3,5,0.000871,0.316832
毕竟,0.025770,0.043375,-0.039542,0.106894,100,0.594125,315,209,10,8,0.000836,0.336634
没往,0.025728,0.041022,-0.043377,0.107925,100,0.627185,26,34,5,16,-0.005465,0.306931
兴趣,0.025588,0.036951,-0.051015,0.097463,100,0.692491,359,456,4,8,-0.001888,0.396040
苦涩,0.025529,0.033631,-0.038330,0.081567,100,0.759077,15,31,2,5,0.008759,0.445545
点燃,0.025517,0.040890,-0.053066,0.088344,100,0.624047,61,92,4,6,0.003489,0.346535
不由自主,0.025483,0.038330,-0.052957,0.099307,100,0.664838,101,143,6,10,0.000897,0.366337
听罢,0.025353,0.034785,-0.027815,0.095574,100,0.728858,51,102,3,10,0.004421,0.346535
只见,0.025171,0.040066,-0.038844,0.121961,100,0.628233,878,1221,10,15,0.005292,0.356436
喜欢,0.025106,0.038330,-0.045622,0.110316,100,0.655000,2634,1301,91,70,0.001147,0.326733
无数,0.025066,0.035167,-0.033670,0.093365,100,0.712790,395,236,16,13,0.007544,0.386139
命令,0.025008,0.039158,-0.049198,0.096433,100,0.638664,694,2124,8,14,-0.000647,0.336634
这么说,0.024934,0.041901,-0.060103,0.099139,100,0.595076,276,463,15,38,-0.003175,0.356436
听不见,0.024689,0.035911,-0.042894,0.093170,100,0.687497,127,184,0,5,-0.009696,0.297030
摇摇头,0.024685,0.032628,-0.028952,0.087064,100,0.756573,283,693,5,9,-0.006302,0.316832
堂客,0.024670,0.038770,-0.034027,0.105332,100,0.636302,18,397,0,13,0.001869,0.346535
短短的,0.024650,0.040637,-0.043692,0.108773,100,0.606595,131,123,2,9,0.000151,0.366337
充实,0.024600,0.041510,-0.038367,0.101951,100,0.592630,70,48,4,6,0.007794,0.435644
十分高兴,0.024509,0.041391,-0.049422,0.117732,100,0.592132,37,70,6,23,0.010910,0.396040
才能,0.024507,0.038408,-0.041937,0.091874,100,0.638053,710,1148,19,25,0.005392,0.396040
摸了摸,0.024443,0.035582,-0.037745,0.089082,100,0.686942,76,111,3,5,-0.005738,0.336634
自责,0.024426,0.034144,-0.043745,0.087172,100,0.715390,19,23,3,5,-0.005674,0.366337
如果,0.024267,0.041795,-0.053355,0.095353,100,0.580620,2077,2590,22,36,-0.009921,0.287129
街上,0.024245,0.040623,-0.045404,0.088748,100,0.596829,1210,1073,16,18,-0.005084,0.356436
一个个,0.024238,0.035064,-0.037363,0.090643,100,0.691260,244,532,1,21,0.014132,0.415842
乐得,0.024155,0.041147,-0.049520,0.100971,100,0.587036,127,167,2,10,0.003376,0.376238
羡慕,0.024151,0.037612,-0.049469,0.094666,100,0.642105,278,220,19,12,0.007411,0.405941
不服,0.024139,0.044481,-0.060450,0.111633,100,0.542690,106,148,11,29,0.002910,0.376238
不够,0.024091,0.041412,-0.068893,0.102774,100,0.581748,562,1021,10,9,0.000245,0.336634
在家,0.024051,0.041047,-0.038622,0.097980,100,0.585928,802,813,13,8,-0.002661,0.326733
路上,0.024004,0.038098,-0.047423,0.093404,100,0.630064,1123,1370,12,34,-0.000457,0.336634
墙上,0.024002,0.041687,-0.065398,0.108578,100,0.575767,438,582,0,8,-0.002968,0.326733
悲恸,0.023793,0.036956,-0.031981,0.110894,100,0.643832,14,20,0,6,0.009315,0.405941
大嫂,0.023664,0.036424,-0.042327,0.094232,100,0.649666,518,263,10,5,-0.007483,0.287129
大道,0.023662,0.038854,-0.054765,0.097444,100,0.609008,238,230,2,6,0.000195,0.346535
认为,0.023502,0.042158,-0.053230,0.104528,100,0.557487,1077,1760,18,37,0.007131,0.396040
袭来,0.023488,0.036678,-0.040301,0.093804,100,0.640387,53,64,5,5,0.005997,0.435644
伤痛,0.023463,0.038019,-0.061924,0.088114,100,0.617126,37,54,5,5,0.006508,0.356436
老师,0.023444,0.041833,-0.071953,0.095018,100,0.560421,437,860,12,11,-0.004448,0.336634
都会,0.023301,0.041720,-0.053414,0.107116,100,0.558497,301,319,2,5,0.006005,0.376238
走出,0.023278,0.041213,-0.061340,0.084167,100,0.564810,951,1134,13,19,0.004024,0.336634
年轻,0.023113,0.042808,-0.051550,0.119831,100,0.539923,1209,1199,20,37,0.000127,0.356436
不给,0.023039,0.039078,-0.051375,0.094045,100,0.589562,447,612,7,6,-0.005706,0.316832
发急,0.022977,0.038639,-0.048562,0.088638,100,0.594669,52,74,2,8,-0.004988,0.336634
闷气,0.022853,0.041707,-0.051360,0.099964,100,0.547942,47,73,7,23,0.004434,0.316832
丫头,0.022816,0.038083,-0.044121,0.104779,100,0.599107,299,216,7,5,-0.002602,0.386139
深深,0.022554,0.035874,-0.051601,0.082667,100,0.628692,298,344,20,20,0.006303,0.376238
注视,0.022374,0.041904,-0.056647,0.110203,100,0.533936,415,474,14,17,0.000656,0.356436
消除,0.022319,0.040714,-0.053089,0.090437,100,0.548204,23,76,0,9,0.003391,0.386139
可不,0.022316,0.036947,-0.055462,0.088325,100,0.604003,406,470,6,9,-0.008722,0.316832
愿望,0.022309,0.043600,-0.060125,0.106306,100,0.511681,121,174,7,10,0.002371,0.366337
地向,0.022243,0.037077,-0.040226,0.092673,100,0.599910,435,852,9,8,0.000093,0.316832
尽管,0.022237,0.043784,-0.061882,0.094683,100,0.507884,468,733,24,33,0.001678,0.366337
这天,0.022134,0.040066,-0.063380,0.104670,100,0.552450,301,527,3,5,-0.006051,0.287129
姑娘,0.022008,0.043188,-0.047930,0.105087,100,0.509584,1991,1819,26,47,-0.004650,0.316832
好象,0.021913,0.042524,-0.056131,0.091453,100,0.515305,1117,866,54,41,-0.000903,0.346535
不想,0.021879,0.042504,-0.078175,0.102307,100,0.514755,997,1111,23,25,-0.003437,0.306931
皱着眉头,0.021845,0.035691,-0.044252,0.082002,100,0.612076,88,193,4,9,0.001351,0.366337
默默地,0.021841,0.038054,-0.058927,0.088512,100,0.573944,297,358,11,32,-0.002178,0.336634
摆在,0.021828,0.033540,-0.045954,0.086001,100,0.650807,218,280,4,7,0.000417,0.366337
手中,0.021802,0.037636,-0.051144,0.086186,100,0.579293,569,362,2,6,0.003058,0.356436
放下,0.021769,0.040334,-0.064133,0.111131,100,0.539730,882,1204,17,25,0.006083,0.415842
一路,0.021714,0.038949,-0.055007,0.092444,100,0.557492,728,462,8,14,-0.000687,0.405941
放出,0.021669,0.035220,-0.049140,0.086484,100,0.615231,151,101,4,7,0.001173,0.405941
酸痛,0.021660,0.041352,-0.061181,0.104446,100,0.523806,40,48,4,7,0.006063,0.396040
景象,0.021616,0.038858,-0.050050,0.100432,100,0.556287,195,198,9,9,0.009322,0.425743
这番话,0.021581,0.036283,-0.054619,0.093920,100,0.594801,103,167,1,16,0.005518,0.425743
丝瓜,0.021500,0.039245,-0.051476,0.096614,100,0.547853,10,252,0,7,-0.000602,0.306931
等到,0.021413,0.041590,-0.048204,0.112239,100,0.514849,731,685,8,12,0.000289,0.306931
天下,0.021217,0.037103,-0.050310,0.087374,100,0.571836,549,516,3,6,-0.002305,0.366337
当然,0.021211,0.042246,-0.048465,0.103986,100,0.502088,2212,2392,40,42,-0.004184,0.316832
偷偷,0.021109,0.039223,-0.056550,0.093894,100,0.538184,258,297,5,9,-0.008013,0.297030
门口,0.021042,0.039578,-0.044839,0.121887,100,0.531659,1459,2745,15,38,-0.007705,0.336634
一问,0.020987,0.040363,-0.048659,0.107796,100,0.519970,229,203,5,10,-0.009610,0.297030
外人,0.020973,0.038586,-0.059889,0.091325,100,0.543543,222,289,3,5,-0.007201,0.306931
呆住,0.020841,0.037666,-0.052369,0.089154,100,0.553297,48,64,0,5,-0.007576,0.287129
昨晚,0.020797,0.044677,-0.060735,0.117011,100,0.465503,341,340,10,10,-0.006799,0.306931
一句话,0.020674,0.042861,-0.059921,0.102261,100,0.482341,1312,1105,63,52,-0.008836,0.326733
见面,0.020659,0.039717,-0.048619,0.096138,100,0.520168,797,681,11,18,-0.002639,0.376238
打动,0.020655,0.041633,-0.061815,0.100253,100,0.496129,67,114,1,7,0.003822,0.435644
锋利,0.020617,0.036045,-0.046131,0.089935,100,0.571994,88,72,6,7,0.009662,0.376238
照样,0.020570,0.039204,-0.052338,0.093362,100,0.524690,224,294,3,5,-0.003309,0.386139
加上,0.020504,0.043659,-0.062354,0.105161,100,0.469641,530,875,16,23,-0.001978,0.376238
大气,0.020488,0.043431,-0.064868,0.105069,100,0.471739,80,112,0,6,-0.001264,0.346535
一旦,0.020448,0.046674,-0.062181,0.129808,100,0.438103,241,219,7,5,0.005468,0.386139
经理,0.020439,0.039730,-0.061234,0.097573,100,0.514448,140,559,0,8,0.000371,0.435644
伟大,0.020426,0.035709,-0.051963,0.088545,100,0.571997,413,396,4,6,0.015125,0.485149
天上,0.020415,0.041269,-0.053460,0.104224,100,0.494682,411,304,6,6,-0.005060,0.346535
微妙,0.020389,0.047358,-0.064945,0.126778,100,0.430537,47,38,2,5,-0.002555,0.376238
变得,0.020358,0.037244,-0.042254,0.092458,100,0.546599,476,1056,19,30,0.000376,0.396040
满脸,0.020353,0.032949,-0.042696,0.085655,100,0.617713,383,679,3,23,0.003618,0.435644
雪地,0.020303,0.039136,-0.050293,0.096519,100,0.518769,70,175,0,5,0.002909,0.346535
不好意思,0.020224,0.036744,-0.053186,0.087811,100,0.550413,583,702,21,29,-0.003078,0.386139
悲痛,0.020160,0.036424,-0.046583,0.094947,100,0.553465,207,223,23,37,0.003953,0.455446
晃荡,0.020099,0.042922,-0.060627,0.103986,100,0.468257,18,39,1,5,-0.002936,0.356436
家里的,0.020095,0.036392,-0.061744,0.085922,100,0.552174,475,435,2,10,-0.009104,0.287129
看不见,0.020083,0.043152,-0.058487,0.104619,100,0.465393,472,477,8,5,-0.005677,0.376238
一辈子,0.020059,0.044503,-0.057240,0.099415,100,0.450728,478,730,5,16,-0.007847,0.316832
不准,0.020017,0.041462,-0.074595,0.106068,100,0.482776,469,519,8,7,0.004776,0.405941
拿起,0.019867,0.042564,-0.062614,0.097406,100,0.466755,589,849,9,8,0.002497,0.356436
思想,0.019554,0.037414,-0.046047,0.098536,100,0.522642,1437,1952,75,34,0.009159,0.495050
冷水,0.019415,0.043652,-0.062824,0.088634,100,0.444782,91,94,5,6,-0.003697,0.386139
好像,0.019413,0.045818,-0.067442,0.107397,100,0.423699,4145,3177,161,135,0.005729,0.405941
