word,mean_change,std_change,ci_low,ci_high,n_trials,z_score,count_pre,count_post,cooc_pre,cooc_post,null_mean,p_value
孩子们,-0.010115,0.039125,-0.071219,0.078622,100,-0.258527,765,623,21,12,-0.005166,0.554455
他妈的,-0.010116,0.038038,-0.078366,0.064272,100,-0.265940,464,428,16,9,0.005422,0.603960
隐瞒,-0.010239,0.040931,-0.081439,0.082626,100,-0.250144,94,124,1,6,0.005046,0.564356
天气,-0.010265,0.039144,-0.095851,0.060466,100,-0.262232,408,374,13,5,0.001950,0.603960
立即,-0.010273,0.039496,-0.087865,0.065192,100,-0.260101,1009,1053,20,25,-0.008559,0.534653
更多,-0.010317,0.041439,-0.089172,0.069524,100,-0.248966,498,614,5,16,-0.004615,0.613861
死去,-0.010328,0.040711,-0.092246,0.056396,100,-0.253682,202,339,1,8,-0.002725,0.554455
地方,-0.010329,0.038082,-0.091399,0.058182,100,-0.271228,4935,5259,62,60,-0.002067,0.603960
滋味,-0.010381,0.037014,-0.084761,0.059105,100,-0.280460,208,271,60,74,0.000762,0.594059
还好,-0.010459,0.044179,-0.091832,0.069293,100,-0.236732,136,246,2,9,0.003580,0.603960
多日,-0.010521,0.041580,-0.080979,0.075225,100,-0.253032,24,54,1,5,-0.003797,0.475248
社会,-0.010560,0.040755,-0.085442,0.068079,100,-0.259102,825,1076,7,6,0.001358,0.574257
翻滚,-0.010574,0.038542,-0.087771,0.061331,100,-0.274360,129,107,23,10,0.001064,0.574257
在手,-0.010647,0.038305,-0.077111,0.054004,100,-0.277958,86,77,17,24,-0.004594,0.524752
惊异,-0.010772,0.040816,-0.083954,0.066003,100,-0.263921,220,134,7,5,-0.002667,0.544554
出于,-0.010794,0.041607,-0.087290,0.061766,100,-0.259415,175,270,3,7,0.003578,0.544554
听得出,-0.010899,0.038298,-0.078390,0.058976,100,-0.284579,41,41,0,5,0.004479,0.623762
外面,-0.010928,0.038395,-0.086760,0.068197,100,-0.284622,1109,1827,13,21,0.002726,0.584158
明亮,-0.010969,0.041273,-0.091022,0.071683,100,-0.265764,340,303,23,6,-0.008862,0.524752
看来,-0.010999,0.041836,-0.089538,0.083679,100,-0.262901,1082,1547,22,42,-0.000370,0.574257
干净,-0.011106,0.038939,-0.081619,0.061970,100,-0.285209,482,611,16,13,-0.005759,0.534653
说话,-0.011133,0.034125,-0.065471,0.045917,100,-0.326246,2925,3687,68,78,-0.005806,0.564356
原谅,-0.011312,0.038545,-0.077440,0.074832,100,-0.293475,206,264,3,8,-0.003146,0.613861
放心,-0.011342,0.037031,-0.083933,0.051987,100,-0.306270,1212,1116,12,18,0.002428,0.603960
误会,-0.011356,0.033501,-0.072645,0.050840,100,-0.338989,220,158,3,5,0.005243,0.643564
房里,-0.011404,0.039253,-0.076421,0.073258,100,-0.290528,412,714,5,5,-0.006916,0.514851
将来,-0.011468,0.037323,-0.088072,0.054316,100,-0.307260,1096,673,11,5,-0.011736,0.475248
凄凉,-0.011533,0.039285,-0.082200,0.075393,100,-0.293577,55,141,4,15,0.002832,0.564356
商量,-0.011575,0.035073,-0.079626,0.054107,100,-0.330030,1860,879,13,5,-0.009520,0.514851
一类,-0.011634,0.038337,-0.086040,0.055168,100,-0.303461,130,214,3,6,0.002967,0.594059
深重,-0.011634,0.043316,-0.080834,0.081562,100,-0.268594,26,45,0,7,0.002730,0.594059
太阳,-0.011641,0.039757,-0.080786,0.068322,100,-0.292797,1062,1284,15,14,-0.006720,0.574257
力气,-0.011688,0.034546,-0.074795,0.057958,100,-0.338338,616,546,10,9,0.003521,0.613861
对面,-0.011736,0.045863,-0.093707,0.074427,100,-0.255886,843,649,11,5,-0.009184,0.554455
自行车,-0.011884,0.036868,-0.077980,0.060947,100,-0.322340,264,581,1,8,0.002990,0.623762
影响,-0.011893,0.039979,-0.083789,0.062337,100,-0.297486,802,854,9,8,-0.005006,0.544554
一座,-0.011905,0.040786,-0.091082,0.065393,100,-0.291894,527,652,9,9,0.001406,0.594059
没法,-0.011926,0.043738,-0.095244,0.061433,100,-0.272681,445,727,14,19,-0.004860,0.534653
此地,-0.011930,0.038473,-0.082299,0.067690,100,-0.310098,50,369,1,6,-0.001925,0.554455
警惕,-0.011942,0.039229,-0.081133,0.056032,100,-0.304410,273,188,12,5,0.003413,0.653465
时令,-0.011957,0.033466,-0.082736,0.045147,100,-0.357298,8,430,0,6,0.005154,0.653465
接受,-0.012105,0.039517,-0.090318,0.053277,100,-0.306331,705,812,9,20,-0.003707,0.544554
美国,-0.012119,0.038214,-0.086343,0.054443,100,-0.317141,561,760,8,10,0.006756,0.603960
承认,-0.012131,0.040691,-0.100526,0.062690,100,-0.298123,595,690,27,27,-0.001260,0.623762
在座,-0.012152,0.040555,-0.087260,0.067725,100,-0.299645,122,103,4,6,-0.010214,0.514851
大门,-0.012164,0.040884,-0.101322,0.064178,100,-0.297529,1334,831,6,12,-0.011010,0.554455
坦然,-0.012183,0.040912,-0.084748,0.053399,100,-0.297791,116,106,17,6,0.002230,0.623762
坐到,-0.012198,0.032622,-0.069065,0.052870,100,-0.373914,351,408,3,10,-0.005077,0.544554
问号,-0.012234,0.036752,-0.085557,0.051722,100,-0.332887,46,48,20,10,-0.007566,0.554455
隐隐约约,-0.012397,0.039628,-0.080899,0.054749,100,-0.312839,102,142,3,10,0.000642,0.603960
两眼,-0.012505,0.037519,-0.089834,0.053830,100,-0.333290,614,504,39,20,0.000404,0.613861
看不起,-0.012511,0.037537,-0.079714,0.063895,100,-0.333294,136,149,5,7,-0.010786,0.504950
感动,-0.012532,0.037938,-0.083878,0.067518,100,-0.330340,440,499,31,54,-0.003823,0.584158
过程,-0.012544,0.036387,-0.081964,0.070339,100,-0.344731,209,410,0,5,-0.002404,0.574257
暗暗,-0.012572,0.040240,-0.093428,0.060922,100,-0.312436,565,367,142,109,-0.008663,0.534653
漆黑,-0.012626,0.034926,-0.072802,0.050124,100,-0.361498,195,178,2,8,0.000873,0.574257
一脚,-0.012661,0.038289,-0.084287,0.057330,100,-0.330659,334,467,4,8,0.002684,0.574257
出声,-0.012700,0.036172,-0.096629,0.050243,100,-0.351108,252,226,5,6,-0.001964,0.594059
有人,-0.012771,0.041773,-0.087395,0.068145,100,-0.305731,3568,3652,56,29,-0.000905,0.673267
慌乱,-0.012796,0.040963,-0.092887,0.067241,100,-0.312371,297,200,28,18,0.010862,0.702970
证实,-0.012829,0.039534,-0.090533,0.060794,100,-0.324507,119,219,0,7,0.007262,0.633663
微微,-0.012952,0.039628,-0.094244,0.059421,100,-0.326834,676,592,23,28,0.002694,0.603960
恨不得,-0.012985,0.033762,-0.082699,0.042159,100,-0.384607,270,250,20,29,-0.004366,0.584158
创伤,-0.013054,0.035979,-0.080169,0.061798,100,-0.362830,55,52,7,7,0.008700,0.643564
不得了,-0.013067,0.043640,-0.113319,0.054627,100,-0.299433,250,201,11,7,-0.011401,0.475248
士兵,-0.013204,0.038713,-0.089287,0.055511,100,-0.341075,977,616,18,5,-0.002446,0.594059
汉子,-0.013241,0.040378,-0.088700,0.062681,100,-0.327918,329,418,3,7,-0.006945,0.544554
或是,-0.013247,0.037850,-0.082733,0.061621,100,-0.349983,508,481,9,11,0.001775,0.603960
稍微,-0.013258,0.043786,-0.094942,0.057856,100,-0.302778,205,246,22,7,0.005509,0.653465
见到,-0.013331,0.042537,-0.091256,0.077204,100,-0.313395,942,1237,38,29,-0.006071,0.524752
专心,-0.013346,0.038475,-0.082336,0.074344,100,-0.346865,64,98,1,6,0.003173,0.584158
否认,-0.013474,0.039323,-0.088754,0.062905,100,-0.342650,102,139,1,9,0.003357,0.613861
不开,-0.013477,0.036234,-0.079035,0.053204,100,-0.371940,233,178,6,5,-0.002812,0.554455
摆脱,-0.013496,0.036615,-0.086635,0.047401,100,-0.368601,181,197,6,9,0.001524,0.653465
学问,-0.013509,0.033800,-0.075148,0.055254,100,-0.399672,134,193,4,5,-0.000218,0.623762
最大,-0.013588,0.042679,-0.081068,0.065398,100,-0.318380,473,632,4,11,-0.006682,0.594059
进来,-0.013611,0.035188,-0.085711,0.042615,100,-0.386811,2556,1790,15,11,-0.011697,0.465347
顽强,-0.013688,0.034760,-0.083792,0.048432,100,-0.393799,196,131,9,6,0.004782,0.574257
第一,-0.013801,0.041437,-0.083070,0.075885,100,-0.333063,625,548,5,10,0.000896,0.584158
吩咐,-0.013833,0.043778,-0.084235,0.071122,100,-0.315981,463,465,3,5,-0.012607,0.554455
看起来,-0.013854,0.037080,-0.092699,0.037344,100,-0.373633,232,337,5,9,-0.006185,0.574257
抚摸,-0.013876,0.040794,-0.091895,0.056172,100,-0.340151,173,384,7,11,0.005120,0.594059
玻璃,-0.013932,0.042306,-0.094225,0.058759,100,-0.329315,247,344,3,7,-0.002000,0.603960
提起,-0.013980,0.037021,-0.088037,0.054672,100,-0.377614,562,416,19,10,-0.002130,0.574257
感到,-0.013991,0.043218,-0.093165,0.069111,100,-0.323722,3236,3646,265,215,-0.006340,0.584158
思绪,-0.014019,0.040574,-0.093923,0.059603,100,-0.345525,88,137,7,8,0.001714,0.633663
谁家,-0.014094,0.037484,-0.083822,0.057675,100,-0.375993,320,250,3,7,0.006623,0.643564
厉害,-0.014116,0.039524,-0.081905,0.068626,100,-0.357146,1187,695,65,21,0.000856,0.594059
门外,-0.014242,0.042824,-0.096883,0.067856,100,-0.332567,827,672,10,9,-0.007685,0.584158
眼皮,-0.014264,0.037237,-0.084853,0.052423,100,-0.383060,241,198,8,5,-0.003546,0.584158
主人,-0.014271,0.039358,-0.089596,0.063212,100,-0.362583,355,539,4,10,-0.007777,0.524752
一起,-0.014435,0.035065,-0.084289,0.045194,100,-0.411650,2523,3874,44,45,-0.003225,0.633663
车间,-0.014519,0.033355,-0.082104,0.049342,100,-0.435302,435,717,13,15,-0.003813,0.584158
如果,-0.014591,0.042505,-0.088361,0.073756,100,-0.343265,2590,4533,36,82,0.009465,0.653465
启明,-0.014633,0.041290,-0.087937,0.058826,100,-0.354397,25,99,1,5,0.008236,0.663366
尽管,-0.014637,0.039456,-0.094889,0.055296,100,-0.370974,733,944,33,28,-0.000223,0.633663
描绘,-0.014814,0.038301,-0.083569,0.059080,100,-0.386773,32,80,0,5,-0.004593,0.603960
不以为然,-0.014825,0.035927,-0.090944,0.051113,100,-0.412647,133,174,3,8,0.004420,0.613861
顾不上,-0.014995,0.043789,-0.094571,0.064848,100,-0.342447,256,193,3,5,0.000254,0.623762
一头,-0.015007,0.039786,-0.091529,0.065333,100,-0.377187,620,797,14,10,-0.004943,0.524752
七上八下,-0.015026,0.034943,-0.081894,0.050806,100,-0.430032,32,36,31,32,0.003713,0.663366
悲愤,-0.015054,0.040269,-0.088180,0.065666,100,-0.373821,83,66,7,8,0.004551,0.673267
袭来,-0.015222,0.039937,-0.100644,0.065347,100,-0.381163,64,50,5,5,0.003451,0.613861
春天,-0.015351,0.040878,-0.098099,0.051323,100,-0.375529,526,573,9,6,-0.001145,0.574257
愤怒,-0.015375,0.036775,-0.078315,0.059093,100,-0.418093,651,479,71,28,0.000758,0.643564
这点,-0.015386,0.038348,-0.088359,0.055248,100,-0.401214,398,390,9,10,-0.005999,0.584158
举止,-0.015506,0.038780,-0.089547,0.051171,100,-0.399852,64,93,4,5,-0.001960,0.623762
镇压,-0.015533,0.042724,-0.116851,0.062364,100,-0.363554,144,89,3,5,-0.002474,0.603960
工厂,-0.015580,0.041100,-0.097593,0.064408,100,-0.379075,403,507,6,6,-0.003077,0.564356
反正,-0.015585,0.037146,-0.094960,0.049753,100,-0.419567,1203,1024,28,19,0.004944,0.663366
想道,-0.015858,0.034434,-0.070738,0.058602,100,-0.460534,103,22,36,6,-0.007933,0.514851
种子,-0.015940,0.041861,-0.090733,0.063343,100,-0.380782,171,144,6,9,-0.001146,0.584158
严厉,-0.015981,0.036345,-0.085355,0.051206,100,-0.439711,347,283,15,5,0.001984,0.613861
最爱,-0.016027,0.038191,-0.094906,0.056355,100,-0.419661,79,106,1,7,0.001359,0.623762
不觉,-0.016191,0.034102,-0.074579,0.049574,100,-0.474777,452,240,51,24,0.000727,0.594059
涌出,-0.016207,0.039131,-0.093015,0.056788,100,-0.414169,105,129,42,37,0.000547,0.623762
闷气,-0.016275,0.036236,-0.079271,0.052698,100,-0.449142,73,39,23,13,-0.000414,0.623762
这人,-0.016349,0.033070,-0.071080,0.038290,100,-0.494368,418,651,14,41,0.001300,0.683168
笑意,-0.016374,0.039333,-0.089786,0.060778,100,-0.416297,132,107,4,7,0.003882,0.633663
必须,-0.016459,0.040515,-0.088965,0.061104,100,-0.406233,959,1485,6,19,0.000621,0.613861
方案,-0.016485,0.038590,-0.096186,0.043088,100,-0.427196,162,320,6,13,0.004999,0.643564
等待,-0.016498,0.037083,-0.081823,0.058386,100,-0.444898,618,877,13,14,-0.002877,0.623762
动摇,-0.016508,0.036678,-0.077195,0.055665,100,-0.450081,193,103,2,8,0.013374,0.693069
因此,-0.016529,0.043834,-0.095303,0.073614,100,-0.377072,1328,1584,28,39,-0.000871,0.623762
伴随,-0.016562,0.037323,-0.096054,0.051717,100,-0.443759,83,104,2,7,0.001102,0.594059
看得出,-0.016586,0.034693,-0.085467,0.046723,100,-0.478076,102,122,7,9,0.002129,0.643564
之际,-0.016604,0.037440,-0.089267,0.047340,100,-0.443493,72,141,1,6,0.004145,0.663366
震响,-0.016610,0.039244,-0.093016,0.059094,100,-0.423249,34,33,2,5,0.012164,0.702970
感谢,-0.016641,0.037811,-0.090193,0.047078,100,-0.440097,249,307,8,23,-0.000985,0.613861
看不见,-0.016747,0.041406,-0.111189,0.052372,100,-0.404458,477,507,5,12,-0.003995,0.584158
唤醒,-0.016865,0.037064,-0.081379,0.056072,100,-0.455020,51,53,2,5,-0.002087,0.584158
被迫,-0.016892,0.036118,-0.083350,0.060633,100,-0.467685,84,70,1,5,0.001485,0.603960
狠狠,-0.016904,0.034579,-0.088126,0.046100,100,-0.488844,686,541,20,22,0.000863,0.613861
逐渐,-0.016932,0.039228,-0.092174,0.054032,100,-0.431637,277,258,10,9,-0.001459,0.633663
处境,-0.017003,0.041461,-0.089463,0.065309,100,-0.410082,166,232,4,6,0.000514,0.623762
早点,-0.017038,0.037945,-0.087263,0.051668,100,-0.449037,284,218,6,5,-0.004917,0.603960
昨晚,-0.017060,0.040607,-0.093607,0.067070,100,-0.420118,340,342,10,10,0.004544,0.673267
老李,-0.017155,0.041372,-0.094108,0.054332,100,-0.414644,113,342,1,7,0.010034,0.702970
热气,-0.017214,0.036176,-0.084746,0.043670,100,-0.475835,214,174,11,5,0.006033,0.653465
亮光,-0.017265,0.044782,-0.105427,0.072255,100,-0.385544,86,105,1,8,-0.002393,0.603960
伤痕,-0.017391,0.036323,-0.087391,0.039683,100,-0.478793,79,70,4,9,0.001804,0.633663
脾气,-0.017452,0.040356,-0.087430,0.057003,100,-0.432439,617,529,6,7,-0.003527,0.613861
直说,-0.017474,0.039479,-0.088198,0.059680,100,-0.442607,74,144,2,5,-0.000670,0.613861
婆婆,-0.017495,0.040420,-0.095975,0.054523,100,-0.432832,479,422,7,7,-0.001427,0.643564
涌出来,-0.017526,0.039868,-0.103367,0.065070,100,-0.439591,52,47,4,8,-0.000880,0.603960
清楚,-0.017528,0.038939,-0.097842,0.045073,100,-0.450146,1622,1746,53,187,-0.003957,0.564356
继而,-0.017593,0.038254,-0.104478,0.049233,100,-0.459912,145,88,3,5,-0.006238,0.613861
多久,-0.017644,0.037376,-0.091764,0.049979,100,-0.472072,173,289,2,6,0.000964,0.613861
打鼓,-0.017723,0.043184,-0.101421,0.062016,100,-0.410412,60,26,18,14,-0.002134,0.623762
火烧,-0.017757,0.035689,-0.083674,0.056400,100,-0.497553,186,137,16,8,0.010671,0.683168
等等,-0.017770,0.038593,-0.083751,0.054167,100,-0.460436,584,576,9,5,-0.004277,0.584158
没有,-0.017780,0.043003,-0.094555,0.058455,100,-0.413470,28412,23533,582,400,-0.000920,0.623762
一会儿,-0.017800,0.040631,-0.107882,0.054674,100,-0.438080,2365,2303,43,32,-0.001874,0.613861
积压,-0.017805,0.035928,-0.083515,0.052603,100,-0.495579,32,28,19,8,-0.002679,0.574257
相信,-0.017899,0.042723,-0.091539,0.061943,100,-0.418961,1444,1950,32,37,0.004281,0.633663
思考,-0.017914,0.041434,-0.083483,0.068040,100,-0.432346,237,319,9,10,-0.002585,0.594059
由于,-0.017923,0.040157,-0.092163,0.062891,100,-0.446323,1164,974,26,21,-0.002408,0.594059
对不起,-0.017971,0.047556,-0.111563,0.062203,100,-0.377889,471,627,17,14,0.003183,0.693069
年轻人,-0.018016,0.037015,-0.090819,0.046644,100,-0.486732,636,658,17,11,-0.000830,0.623762
急速,-0.018032,0.039824,-0.093173,0.057828,100,-0.452808,137,82,6,8,0.001639,0.594059
直到,-0.018132,0.046647,-0.100257,0.072312,100,-0.388699,670,967,12,20,-0.006420,0.544554
变化,-0.018140,0.037220,-0.081773,0.059541,100,-0.487357,832,799,27,19,-0.000462,0.623762
随着,-0.018140,0.034468,-0.082717,0.057898,100,-0.526291,1044,708,25,11,-0.007880,0.544554
一场,-0.018160,0.033756,-0.083142,0.049362,100,-0.537979,1006,990,18,17,0.000685,0.603960
充满,-0.018174,0.039698,-0.092943,0.045862,100,-0.457807,775,899,149,147,-0.003946,0.574257
急于,-0.018186,0.038816,-0.089647,0.061169,100,-0.468520,140,141,5,6,-0.000050,0.633663
毛泽东,-0.018232,0.038498,-0.082522,0.059689,100,-0.473597,156,1178,0,23,-0.004524,0.613861
接触,-0.018264,0.043424,-0.094397,0.066986,100,-0.420602,250,529,3,5,-0.000987,0.633663
泪水,-0.018291,0.035441,-0.072959,0.064008,100,-0.516097,481,703,65,113,-0.000361,0.653465
烦乱,-0.018297,0.035745,-0.094249,0.051506,100,-0.511868,26,32,11,13,0.006344,0.683168
提防,-0.018322,0.037156,-0.083237,0.052235,100,-0.493119,152,88,2,7,0.005035,0.702970
感激,-0.018340,0.040740,-0.093920,0.056402,100,-0.450163,452,417,57,52,0.000932,0.663366
下来,-0.018343,0.037724,-0.082864,0.055319,100,-0.486240,3579,4325,75,97,-0.005945,0.594059
着实,-0.018355,0.039891,-0.090027,0.056990,100,-0.460131,53,89,13,15,-0.014743,0.514851
伤心,-0.018470,0.039119,-0.091301,0.057039,100,-0.472146,319,336,9,9,-0.004113,0.594059
经历,-0.018564,0.040504,-0.099059,0.055830,100,-0.458322,313,642,6,16,0.000261,0.643564
什么,-0.018580,0.040573,-0.115406,0.052618,100,-0.457932,17946,21917,372,533,0.007031,0.663366
一个,-0.018589,0.042413,-0.086734,0.065707,100,-0.438289,29099,33429,604,570,0.000480,0.623762
剧烈,-0.018656,0.035811,-0.082279,0.047844,100,-0.520968,108,128,12,12,0.002349,0.633663
翻来覆去,-0.018666,0.034232,-0.081583,0.041439,100,-0.545288,84,88,8,8,0.004891,0.653465
甘心,-0.018695,0.041224,-0.103496,0.053122,100,-0.453507,198,135,2,7,0.001564,0.633663
掩饰,-0.018832,0.038348,-0.085639,0.061405,100,-0.491090,124,168,16,16,0.005353,0.643564
奇怪,-0.018886,0.038476,-0.095289,0.049078,100,-0.490859,1047,879,43,33,-0.005292,0.633663
国内,-0.018888,0.038721,-0.094661,0.052653,100,-0.487809,63,252,0,6,0.005079,0.683168
体贴,-0.018961,0.037760,-0.108483,0.044560,100,-0.502156,87,109,1,5,0.000042,0.584158
荡漾,-0.018973,0.043383,-0.101825,0.064549,100,-0.437330,69,60,9,10,0.009853,0.702970
天天,-0.019044,0.040302,-0.103807,0.042959,100,-0.472523,440,658,4,11,0.000234,0.643564
好多,-0.019101,0.041716,-0.097578,0.061116,100,-0.457888,969,662,31,11,0.004196,0.594059
五个,-0.019104,0.043939,-0.107917,0.053702,100,-0.434797,418,274,4,5,-0.007861,0.574257
哆嗦,-0.019119,0.040330,-0.096821,0.061028,100,-0.474056,308,285,19,8,-0.008064,0.574257
处理,-0.019291,0.036235,-0.085706,0.046277,100,-0.532396,638,799,8,8,0.003693,0.702970
爸爸,-0.019297,0.037242,-0.101022,0.052531,100,-0.518142,1801,1817,31,47,0.002121,0.643564
险恶,-0.019351,0.038951,-0.089736,0.065774,100,-0.496809,56,56,3,5,0.003608,0.633663
请求,-0.019429,0.041408,-0.097907,0.063522,100,-0.469194,285,235,2,6,-0.000224,0.653465
一股,-0.019686,0.035964,-0.084832,0.039552,100,-0.547371,1178,1286,201,152,0.001126,0.623762
愤愤,-0.019744,0.036815,-0.094441,0.063228,100,-0.536303,127,80,9,8,0.002317,0.663366
电话,-0.019753,0.039084,-0.102641,0.064341,100,-0.505398,871,2751,12,48,0.010515,0.722772
当作,-0.019785,0.043955,-0.103277,0.057881,100,-0.450111,133,270,2,7,-0.001339,0.653465
下去,-0.019787,0.037659,-0.076385,0.043373,100,-0.525423,2622,2237,40,50,0.001856,0.643564
不行,-0.019813,0.044331,-0.096370,0.054882,100,-0.446932,2687,1482,49,14,0.002002,0.653465
通过,-0.019889,0.041291,-0.099735,0.054759,100,-0.481693,790,931,16,10,-0.000839,0.623762
几个,-0.020009,0.044950,-0.111382,0.056421,100,-0.445143,5062,4190,79,51,-0.002068,0.623762
倾吐,-0.020039,0.037229,-0.092761,0.043752,100,-0.538259,49,25,16,5,0.004368,0.712871
总得,-0.020110,0.037654,-0.082815,0.055556,100,-0.534065,288,236,0,5,-0.006414,0.584158
扑通,-0.020240,0.037239,-0.079363,0.053603,100,-0.543529,137,75,42,12,0.002577,0.623762
一紧,-0.020246,0.038374,-0.091199,0.062843,100,-0.527601,29,37,11,22,-0.001514,0.613861
再也,-0.020390,0.037522,-0.089596,0.057317,100,-0.543413,1021,1068,43,23,0.001736,0.673267
老人,-0.020419,0.037714,-0.102264,0.057301,100,-0.541418,1463,1879,47,35,-0.006786,0.643564
猛地,-0.020438,0.038098,-0.088658,0.045492,100,-0.536447,409,520,41,29,-0.004928,0.623762
跳出,-0.020511,0.036555,-0.092381,0.050491,100,-0.561112,150,95,3,9,-0.000979,0.643564
那句话,-0.020534,0.041822,-0.098625,0.067142,100,-0.490977,121,168,6,8,-0.001704,0.613861
点儿,-0.020569,0.041872,-0.116608,0.058339,100,-0.491250,534,425,8,13,-0.000245,0.633663
解开,-0.020736,0.037146,-0.102439,0.044689,100,-0.558222,268,255,25,17,-0.004599,0.603960
夫妻,-0.020753,0.042753,-0.108146,0.054484,100,-0.485419,196,402,3,6,0.002037,0.633663
一直,-0.020849,0.041634,-0.114481,0.050008,100,-0.500765,2580,4671,99,184,-0.001531,0.613861
只见,-0.020866,0.036226,-0.106415,0.033835,100,-0.575985,1221,490,15,7,-0.008403,0.544554
名字,-0.021011,0.041619,-0.092059,0.062082,100,-0.504836,982,1271,27,17,-0.009846,0.544554
冰块,-0.021112,0.040252,-0.094988,0.048052,100,-0.524490,22,46,1,5,0.003889,0.663366
深深,-0.021147,0.034840,-0.088513,0.047359,100,-0.606977,344,345,20,22,-0.006155,0.603960
姑妈,-0.021162,0.040998,-0.110552,0.054352,100,-0.516181,81,409,1,16,0.001460,0.673267
屋子,-0.021314,0.040306,-0.098501,0.055243,100,-0.528802,594,434,8,8,-0.017334,0.554455
迷惑,-0.021328,0.037783,-0.093481,0.066167,100,-0.564490,128,117,3,5,0.004457,0.643564
好不容易,-0.021365,0.038975,-0.097572,0.059519,100,-0.548177,165,286,1,5,-0.004780,0.623762
景象,-0.021433,0.043189,-0.112972,0.051152,100,-0.496260,198,243,9,8,-0.007159,0.544554
胆怯,-0.021469,0.042605,-0.101750,0.052892,100,-0.503894,179,103,9,6,0.000770,0.623762
好人,-0.021472,0.036735,-0.087215,0.051858,100,-0.584509,498,328,9,14,0.000506,0.653465
独自,-0.021494,0.038551,-0.097058,0.054766,100,-0.557555,282,286,13,5,0.000249,0.594059
轻声,-0.021515,0.039761,-0.104337,0.056236,100,-0.541097,242,343,8,5,0.003228,0.633663
打算,-0.021518,0.042772,-0.097858,0.046849,100,-0.503090,987,917,28,14,-0.004612,0.594059
就是,-0.021564,0.038864,-0.088690,0.051726,100,-0.554875,11385,14564,176,247,-0.004802,0.603960
今晚,-0.021581,0.038604,-0.089073,0.055614,100,-0.559029,413,430,7,11,0.005208,0.762376
身上,-0.021610,0.040692,-0.098447,0.057864,100,-0.531060,3601,3349,93,55,-0.002483,0.643564
坐下,-0.021672,0.036367,-0.095828,0.045198,100,-0.595924,1006,1034,7,16,-0.008904,0.574257
老头,-0.021676,0.041705,-0.095918,0.070989,100,-0.519735,1145,884,17,18,-0.007487,0.584158
哀求,-0.021685,0.037382,-0.092374,0.050551,100,-0.580090,141,88,0,6,0.004956,0.693069
仇恨,-0.021685,0.034743,-0.080216,0.040399,100,-0.624162,462,261,108,32,-0.001246,0.653465
看透,-0.021746,0.040127,-0.091104,0.050301,100,-0.541947,170,85,12,5,0.004355,0.673267
两块,-0.021790,0.041905,-0.104787,0.062520,100,-0.519991,157,175,0,5,-0.005160,0.603960
机关,-0.021989,0.032929,-0.084226,0.043321,100,-0.667768,343,355,3,5,0.007403,0.742574
沉默,-0.022174,0.033090,-0.082530,0.051814,100,-0.670122,682,811,14,16,-0.007810,0.623762
到底,-0.022193,0.035451,-0.090500,0.047443,100,-0.626008,1595,1756,22,81,-0.001352,0.673267
一年,-0.022241,0.035054,-0.087693,0.051914,100,-0.634459,1004,1417,7,16,0.001137,0.663366
记着,-0.022266,0.035780,-0.089258,0.045522,100,-0.622319,158,193,5,10,-0.000763,0.653465
距离,-0.022274,0.039505,-0.095156,0.055612,100,-0.563833,285,348,2,5,0.004897,0.653465
当成,-0.022278,0.035879,-0.089817,0.043809,100,-0.620904,335,319,9,14,0.001697,0.702970
念叨,-0.022398,0.038560,-0.094576,0.048938,100,-0.580851,125,88,12,16,0.000941,0.653465
多年,-0.022430,0.040522,-0.100958,0.048996,100,-0.553522,361,905,6,31,-0.007019,0.603960
一点儿,-0.022443,0.040457,-0.099147,0.060588,100,-0.554733,770,553,22,9,0.005978,0.693069
这样,-0.022490,0.044811,-0.099891,0.055207,100,-0.501882,12130,11910,363,287,-0.002844,0.603960
已经,-0.022493,0.039853,-0.112324,0.051804,100,-0.564396,9063,12622,187,260,-0.004702,0.603960
激荡,-0.022515,0.040689,-0.109589,0.048289,100,-0.553343,60,54,14,6,0.003712,0.683168
角落里,-0.022673,0.038901,-0.098371,0.044025,100,-0.582828,135,139,1,5,-0.002465,0.633663
眼看,-0.022684,0.040292,-0.087516,0.056338,100,-0.562995,575,581,15,12,0.002919,0.643564
这话,-0.022714,0.039604,-0.114620,0.049461,100,-0.573523,953,1273,45,66,-0.002183,0.702970
双手,-0.022745,0.036689,-0.095228,0.039251,100,-0.619926,782,1268,14,22,-0.001189,0.633663
以及,-0.022770,0.039116,-0.089106,0.053885,100,-0.582107,418,822,7,5,-0.007895,0.603960
所说,-0.022891,0.039314,-0.100281,0.053931,100,-0.582255,189,266,3,5,0.003657,0.653465
悲伤,-0.022914,0.038287,-0.093846,0.045867,100,-0.598486,139,131,10,17,0.002891,0.623762
热烘烘,-0.022945,0.037016,-0.082858,0.045438,100,-0.619866,48,69,13,13,0.003904,0.673267
不但,-0.022971,0.039713,-0.091494,0.070640,100,-0.578425,572,473,11,9,0.001103,0.683168
容易,-0.023113,0.037854,-0.089971,0.056523,100,-0.610582,1429,1248,21,12,0.000887,0.673267
赞叹,-0.023136,0.040616,-0.096714,0.055411,100,-0.569625,96,86,8,5,-0.000766,0.673267
村里人,-0.023179,0.039103,-0.097519,0.051393,100,-0.592761,197,328,4,8,-0.001129,0.643564
发麻,-0.023202,0.034704,-0.090869,0.030946,100,-0.668563,29,26,0,7,0.004137,0.702970
习惯,-0.023227,0.039687,-0.099992,0.052697,100,-0.585254,645,795,7,9,-0.003867,0.564356
